"model","contrast","age0","age1","ACME_at_age0","ACME_at_age1","ACME_avg","ADE_Ma0","ADE_Ma1","ADE_avg","Total_effect","Prop_med_avg","boot"
"age_moderation","16_to_19",16,19,0.00667730243210588,0.00975154087615593,0.00821442165413091,0.0933687392079521,0.0964429776520022,0.0949058584299771,0.103120280084108,0.0796586437452553,13
"age_moderation","8_to_19",8,19,0.005481501016451,-0.0351530211183877,-0.0148357600509683,0.267373575267396,0.226739053132557,0.247056314199976,0.232220554149008,-0.0638865069689254,13
"age_moderation","8_to_11",8,11,0.00211197547501377,-0.00215774397952373,-2.28842522549792e-05,0.0237795464586132,0.0195098270040757,0.0216446867313444,0.0216218024790894,-0.00105838781374081,13
"age_moderation","11_to_19",11,19,-0.00344254634435965,-0.0216088626384647,-0.0125257044914122,0.232207614308383,0.214041298014278,0.223124456161331,0.210598751669919,-0.0594766321836717,13
"no_age_moderation","8_to_12",8,12,-0.0255864231983862,-0.0255864231983862,-0.0255864231983862,0.105274788690688,0.105274788690688,0.105274788690688,0.0796883654923022,-0.32108103912431,14
"no_age_moderation","12_to_16",12,16,-0.025418673611,-0.025418673611,-0.025418673611,0.173562415912253,0.173562415912253,0.173562415912253,0.148143742301253,-0.171581149606109,14
"no_age_moderation","16_to_19",16,19,0.0150860858281918,0.0150860858281918,0.0150860858281918,0.145749671378311,0.145749671378311,0.145749671378311,0.160835757206502,0.0937980837732637,14
"no_age_moderation","8_to_19",8,19,-0.0359190109811944,-0.0359190109811944,-0.0359190109811944,0.424586875981252,0.424586875981252,0.424586875981252,0.388667865000057,-0.0924156952908601,14
"no_age_moderation","8_to_11",8,11,-0.0167436172139928,-0.0167436172139928,-0.0167436172139928,0.0741560993562773,0.0741560993562773,0.0741560993562773,0.0574124821422846,-0.291637229209099,14
"no_age_moderation","11_to_19",11,19,-0.0191753937672017,-0.0191753937672017,-0.0191753937672017,0.350430776624974,0.350430776624974,0.350430776624974,0.331255382857773,-0.0578870405116852,14
"age_moderation","8_to_12",8,12,-0.0313148423053917,-0.0266331024399324,-0.0289739723726621,0.112673357315776,0.117355097181235,0.115014227248506,0.0860402548758435,-0.336749030026371,14
"age_moderation","12_to_16",12,16,-0.0264584906190253,-0.0218100000343652,-0.0241342453266952,0.17171524444613,0.17636373503079,0.17403948973846,0.149905244411765,-0.160996671073111,14
"age_moderation","16_to_19",16,19,0.0129443234319239,0.0108741934416248,0.0119092584367744,0.145923348897872,0.143853218907573,0.144888283902723,0.156797542339497,0.0759530937735522,14
"age_moderation","8_to_19",8,19,-0.0439607426141784,-0.0258907630574035,-0.0349257528357909,0.418633804684509,0.436703784241284,0.427668794462897,0.392743041627106,-0.0889277444384401,14
"age_moderation","8_to_11",8,11,-0.0204922637530309,-0.018193613674335,-0.019342938713683,0.0807378840043361,0.083036534083032,0.081887209043684,0.062544270330001,-0.30926795710661,14
"age_moderation","11_to_19",11,19,-0.0208359819622594,-0.0138218053058026,-0.017328893634031,0.344020576602907,0.351034753259364,0.347527664931136,0.330198771297105,-0.0524801881180802,14
"no_age_moderation","8_to_12",8,12,0.0307792668071167,0.0307792668071167,0.0307792668071167,-0.0057279159674124,-0.0057279159674124,-0.0057279159674124,0.0250513508397043,1.228646990099,15
"no_age_moderation","12_to_16",12,16,-0.0357679330693111,-0.0357679330693111,-0.0357679330693111,0.0268601562358093,0.0268601562358093,0.0268601562358093,-0.00890777683350178,4.01536025630877,15
"no_age_moderation","16_to_19",16,19,0.0495976169588888,0.0495976169588888,0.0495976169588888,0.0484975024463337,0.0484975024463337,0.0484975024463337,0.0980951194052224,0.505607386581643,15
"no_age_moderation","8_to_19",8,19,0.0446089506966944,0.0446089506966944,0.0446089506966944,0.0696297427147305,0.0696297427147305,0.0696297427147305,0.114238693411425,0.390488978511313,15
"no_age_moderation","8_to_11",8,11,0.0374018038774237,0.0374018038774237,0.0374018038774237,-0.00430268411501799,-0.00430268411501799,-0.00430268411501799,0.0330991197624057,1.12999391361172,15
"no_age_moderation","11_to_19",11,19,0.0072071468192707,0.0072071468192707,0.0072071468192707,0.0739324268297485,0.0739324268297485,0.0739324268297485,0.0811395736490192,0.0888240656827486,15
"age_moderation","8_to_12",8,12,-0.0126023915321803,0.048971566660462,0.0181845875641408,0.00390306570804782,0.0654770239006901,0.034690044804369,0.0528746323685098,0.343918940890281,15
"age_moderation","12_to_16",12,16,-0.0569088188353377,-0.0333889540679663,-0.045148886451652,-0.00472501627208438,0.0187948484952871,0.00703491611160136,-0.0381139703400507,1.18457578805976,15
"age_moderation","16_to_19",16,19,0.0462988048907351,0.00586116587263282,0.026079985381684,0.185141656058575,0.144704017040472,0.164922836549524,0.191002821931208,0.136542408735077,15
"age_moderation","8_to_19",8,19,-0.0182648750550967,0.00527163350719384,-0.00649662077395143,0.200491850452473,0.224028359014763,0.212260104733618,0.205763483959667,-0.031573244430605,15
"age_moderation","8_to_11",8,11,-0.0153139507651998,0.0463605413097623,0.0155232952722813,0.0263949042116648,0.0880693962866269,0.0572321502491459,0.0727554455214272,0.213362658437842,15
"age_moderation","11_to_19",11,19,0.00893345221891856,0.000851699851046788,0.00489257603498267,0.132156338587193,0.124074586219321,0.128115462403257,0.13300803843824,0.0367840627711721,15
"no_age_moderation","8_to_12",8,12,0.0352582489853228,0.0352582489853228,0.0352582489853228,0.155756802886489,0.155756802886489,0.155756802886489,0.191015051871812,0.184583616002074,16
"no_age_moderation","12_to_16",12,16,-0.0320149363062203,-0.0320149363062203,-0.0320149363062203,0.156216251957556,0.156216251957556,0.156216251957556,0.124201315651336,-0.257766482893743,16
"no_age_moderation","16_to_19",16,19,0.0368855591871347,0.0368855591871347,0.0368855591871347,0.117757897994778,0.117757897994778,0.117757897994778,0.154643457181913,0.238520011511026,16
"no_age_moderation","8_to_19",8,19,0.0401288718662371,0.0401288718662371,0.0401288718662371,0.429730952838823,0.429730952838823,0.429730952838823,0.46985982470506,0.0854060503926395,16
"no_age_moderation","8_to_11",8,11,0.0425739722371761,0.0425739722371761,0.0425739722371761,0.116846215368472,0.116846215368472,0.116846215368472,0.159420187605648,0.267055088044995,16
"no_age_moderation","11_to_19",11,19,-0.00244510037093892,-0.00244510037093892,-0.00244510037093892,0.312884737470351,0.312884737470351,0.312884737470351,0.310439637099412,-0.00787625057735759,16
"age_moderation","8_to_12",8,12,-0.011060567331378,0.0532498580566499,0.0210946453626359,0.170638974040127,0.234949399428155,0.202794186734141,0.223888832096777,0.0942192835840854,16
"age_moderation","12_to_16",12,16,-0.0483515450443553,-0.0326075303014082,-0.0404795376728817,0.125122884189413,0.14086689893236,0.132994891560886,0.0925153538880046,-0.437543996447169,16
"age_moderation","16_to_19",16,19,0.0375683080351825,0.00326541589439966,0.0204168619647911,0.215587561678465,0.181284669537682,0.198436115608074,0.218852977572865,0.0932903092807751,16
"age_moderation","8_to_19",8,19,-0.0125884892750499,0.00355254085620782,-0.00451797420942104,0.531704622701439,0.547845652832696,0.539775137767068,0.535257163557647,-0.00844075430843712,16
"age_moderation","8_to_11",8,11,-0.0133555210495429,0.0523380491396002,0.0194912640450287,0.151018325921711,0.216711896110854,0.183865111016283,0.203356375061312,0.0958478141595123,16
"age_moderation","11_to_19",11,19,-0.00300586900025613,-0.000216460582152423,-0.00161116479120428,0.332117249078487,0.334906657496591,0.333511953287539,0.331900788496335,-0.00485435662416955,16
"no_age_moderation","8_to_12",8,12,-0.00854690959108372,-0.00854690959108372,-0.00854690959108372,0.116066946655803,0.116066946655803,0.116066946655803,0.107520037064719,-0.0794913192407024,17
"no_age_moderation","12_to_16",12,16,-0.00855053617699042,-0.00855053617699042,-0.00855053617699042,0.116127341739356,0.116127341739356,0.116127341739356,0.107576805562366,-0.0794830831078487,17
"no_age_moderation","16_to_19",16,19,-0.00640988776290197,-0.00640988776290197,-0.00640988776290197,0.0871449440618086,0.0871449440618086,0.0871449440618086,0.0807350562989066,-0.0793941077983589,17
"no_age_moderation","8_to_19",8,19,-0.0235073335309761,-0.0235073335309761,-0.0235073335309761,0.319339232456968,0.319339232456968,0.319339232456968,0.295831898925992,-0.0794617944052644,17
"no_age_moderation","8_to_11",8,11,-0.00640978327881347,-0.00640978327881347,-0.00640978327881347,0.0870526639097173,0.0870526639097173,0.0870526639097173,0.0806428806309039,-0.0794835604664291,17
"no_age_moderation","11_to_19",11,19,-0.0170975502521626,-0.0170975502521626,-0.0170975502521626,0.23228656854725,0.23228656854725,0.23228656854725,0.215189018295088,-0.0794536374933262,17
"age_moderation","8_to_12",8,12,0.00232504216075031,-0.0099093043704772,-0.00379213110486345,0.20169865444932,0.189464307918093,0.195581481183707,0.191789350078843,-0.0197723758034767,17
"age_moderation","12_to_16",12,16,-0.00991350904155565,-0.0181474012478811,-0.0140304551447184,0.157359102682709,0.149125210476384,0.153242156579547,0.139211701434828,-0.100785027408681,17
"age_moderation","16_to_19",16,19,-0.0136041533278677,0.00702496826927934,-0.00328959252929418,0.0796457761346932,0.10027489773184,0.0899603369332668,0.0866707444039726,-0.037955051060383,17
"age_moderation","8_to_19",8,19,0.00639477239859464,0.0257630520625094,0.016078912230552,0.391908743855135,0.411277023519049,0.401592883687092,0.417671795917644,0.0384965237962164,17
"age_moderation","8_to_11",8,11,0.00174367310262233,-0.00446364120013595,-0.00135998404875681,0.2265399818504,0.220332667547641,0.22343632469902,0.222076340650264,-0.00612394838988533,17
"age_moderation","11_to_19",11,19,-0.0119063822296766,0.0187381983034101,0.00341590803686674,0.17685725696397,0.207501837497057,0.192179547230514,0.19559545526738,0.0174641482962739,17
"no_age_moderation","8_to_12",8,12,0.000681596886016782,0.000681596886016782,0.000681596886016782,-0.24889739143241,-0.24889739143241,-0.24889739143241,-0.248215794546393,-0.00274598515079341,18
"no_age_moderation","12_to_16",12,16,-0.0223910525382949,-0.0223910525382949,-0.0223910525382949,0.0127754509094276,0.0127754509094276,0.0127754509094276,-0.00961560162886734,2.32861690849108,18
"no_age_moderation","16_to_19",16,19,0.0289693816686469,0.0289693816686469,0.0289693816686469,0.238157239650985,0.238157239650985,0.238157239650985,0.267126621319631,0.108448126680656,18
"no_age_moderation","8_to_19",8,19,0.00725992601636882,0.00725992601636882,0.00725992601636882,0.0020352991280026,0.0020352991280026,0.0020352991280026,0.00929522514437142,0.781038210867325,18
"no_age_moderation","8_to_11",8,11,0.00795103848855085,0.00795103848855085,0.00795103848855085,-0.207097726704077,-0.207097726704077,-0.207097726704077,-0.199146688215526,-0.0399255370992957,18
"no_age_moderation","11_to_19",11,19,-0.000691112472182025,-0.000691112472182025,-0.000691112472182025,0.209133025832079,0.209133025832079,0.209133025832079,0.208441913359897,-0.00331561182221901,18
"age_moderation","8_to_12",8,12,0.000271368940683039,0.000883033370069789,0.000577201155376414,-0.297656038334876,-0.297044373905489,-0.297350206120182,-0.296773004964806,-0.00194492472603721,18
"age_moderation","12_to_16",12,16,-0.0290084168339533,-0.0271755698880214,-0.0280919933609873,0.00478632557151809,0.00661917251744997,0.00570274904448403,-0.0223892443165033,1.2547093132697,18
"age_moderation","16_to_19",16,19,0.0351595555770614,0.00984121606712442,0.0225003858220929,0.312511220021055,0.287192880511118,0.299852050266087,0.32235243608818,0.0698005763354551,18
"age_moderation","8_to_19",8,19,0.00289044517795701,0.00246627633877861,0.00267836075836781,0.000723910468092119,0.000299741628913713,0.000511826048502916,0.00319018680687072,0.839562358103735,18
"age_moderation","8_to_11",8,11,0.00316560262558685,0.0077316537227494,0.00544862817416813,-0.264668904515556,-0.260102853418393,-0.262385878966975,-0.256937250792807,-0.0212060655173815,18
"age_moderation","11_to_19",11,19,-0.000672043321898274,-0.000234778472085291,-0.000453410896991782,0.260362216071763,0.260799480921576,0.260580848496669,0.260127437599677,-0.00174303372675957,18
"no_age_moderation","8_to_12",8,12,-0.0158725381581375,-0.0158725381581375,-0.0158725381581375,-0.0255505910367688,-0.0255505910367688,-0.0255505910367688,-0.0414231291949063,0.383180567635371,19
"no_age_moderation","12_to_16",12,16,-0.00642422267287523,-0.00642422267287523,-0.00642422267287523,0.0853034465636249,0.0853034465636249,0.0853034465636249,0.0788792238907496,-0.0814437865384299,19
"no_age_moderation","16_to_19",16,19,0.00395037071458181,0.00395037071458181,0.00395037071458181,0.157707627280009,0.157707627280009,0.157707627280009,0.16165799799459,0.024436593076663,19
"no_age_moderation","8_to_19",8,19,-0.0183463901164309,-0.0183463901164309,-0.0183463901164309,0.217460482806865,0.217460482806865,0.217460482806865,0.199114092690434,-0.0921400884715597,19
"no_age_moderation","8_to_11",8,11,-0.0121778777314492,-0.0121778777314492,-0.0121778777314492,-0.0187400967058853,-0.0187400967058853,-0.0187400967058853,-0.0309179744373345,0.393876958405917,19
"no_age_moderation","11_to_19",11,19,-0.00616851238498173,-0.00616851238498173,-0.00616851238498173,0.23620057951275,0.23620057951275,0.23620057951275,0.230032067127768,-0.0268158803335689,19
"age_moderation","8_to_12",8,12,0.0176368747630433,-0.0312073713114289,-0.00678524827419278,0.0231208113921024,-0.0257234346823698,-0.00130131164513374,-0.00808655991932653,0.839077227137875,19
"age_moderation","12_to_16",12,16,-0.0126308155848993,-0.00975671272053179,-0.0111937641527156,0.0822414928317296,0.0851155956960972,0.0836785442639134,0.0724847801111979,-0.154429166171759,19
"age_moderation","16_to_19",16,19,0.00599957911865492,-0.00325579223754291,0.00137189344055601,0.202238041088356,0.192982669732159,0.197610355410258,0.198982248850814,0.00689455189334292,19
"age_moderation","8_to_19",8,19,0.0203857115738941,0.0151206149608987,0.0177531632673964,0.248259854081786,0.242994757468791,0.245627305775289,0.263380469042685,0.0674050104471461,19
"age_moderation","8_to_11",8,11,0.0135315286244313,-0.0167313861361547,-0.00159992875586169,0.0335403298322838,0.00327741507169785,0.0184088724519908,0.0168089436961291,-0.0951831825238446,19
"age_moderation","11_to_19",11,19,-0.00847502043252213,0.00508392659607271,-0.00169554691822471,0.241487598750483,0.255046545779078,0.248267072264781,0.246571525346556,-0.00687649117570094,19
"no_age_moderation","8_to_12",8,12,0.0144828134522186,0.0144828134522186,0.0144828134522186,0.335990878593056,0.335990878593056,0.335990878593056,0.350473692045274,0.0413235394865178,20
"no_age_moderation","12_to_16",12,16,-0.012458596235648,-0.012458596235648,-0.012458596235648,-0.0398225554192635,-0.0398225554192635,-0.0398225554192635,-0.0522811516549115,0.238299957848722,20
"no_age_moderation","16_to_19",16,19,0.0103500830830985,0.0103500830830985,0.0103500830830985,0.158921261753492,0.158921261753492,0.158921261753492,0.169271344836591,0.0611449214460377,20
"no_age_moderation","8_to_19",8,19,0.012374300299669,0.012374300299669,0.012374300299669,0.455089584927284,0.455089584927284,0.455089584927284,0.467463885226953,0.0264711364679248,20
"no_age_moderation","8_to_11",8,11,0.0157568222311788,0.0157568222311788,0.0157568222311788,0.320406909577311,0.320406909577311,0.320406909577311,0.33616373180849,0.0468724634463403,20
"no_age_moderation","11_to_19",11,19,-0.00338252193150979,-0.00338252193150979,-0.00338252193150979,0.134682675349973,0.134682675349973,0.134682675349973,0.131300153418463,-0.0257617515550758,20
"age_moderation","8_to_12",8,12,0.0145172371772913,0.0144719966572367,0.014494616917264,0.335946068281887,0.335900827761833,0.33592344802186,0.350418064939124,0.0413637833419976,20
"age_moderation","12_to_16",12,16,-0.0124492912700278,-0.0124539300797357,-0.0124516106748818,-0.0398122896662554,-0.0398169284759633,-0.0398146090711093,-0.0522662197459911,0.238234384185339,20
"age_moderation","16_to_19",16,19,0.0103462066350261,0.0103710811913915,0.0103586439132088,0.158904593428634,0.158929467984999,0.158917030706817,0.169275674620026,0.0611939307668449,20
"age_moderation","8_to_19",8,19,0.0124037123688704,0.012399405112419,0.0124015587406447,0.45502811470074,0.455023807444288,0.455025961072514,0.467427519813158,0.0265315117637957,20
